fat	fat	I-movie.name
greek	Greek	I-movie.name
wedding	wedding	I-movie.name
	
find	find	O
the	the	O
budget	budget	O
of	of	O
my	my	B-movie.name
big	big	I-movie.name
fat	fat	I-movie.name
greek	Greek	I-movie.name
wedding	wedding	I-movie.name
	
how	how	O
much	much	O
did	do	O
my	my	B-movie.name
big	big	I-movie.name
fat	fat	I-movie.name
greek	Greek	I-movie.name
wedding	wedding	I-movie.name
cost	cost	O
	
what	what	O
was	be	O
the	the	O
budget	budget	O
of	of	O
my	my	B-movie.name
big	big	I-movie.name
fat	fat	I-movie.name
greek	Greek	I-movie.name
wedding	wedding	I-movie.name
	
what	what	O
was	be	O
the	the	O
budget	budget	O
for	for	O
old	old	B-movie.name
school	school	I-movie.name
	
what	what	O
was	be	O
the	the	B-movie.name
bourne	bourne	I-movie.name
identity	identity	I-movie.name
's	's	O
budget	budget	O
	
how	how	O
much	much	O
did	do	O
it	it	O
cost	cost	O
to	to	O
produce	produce	O
the	the	B-movie.name
deer	deer	I-movie.name
hunter	hunter	I-movie.name
	
provide	provide	O
the	the	O
cost	cost	O
for	for	O
producing	produce	O
the	the	B-movie.name
deer	deer	I-movie.name
hunter	hunter	I-movie.name
	
will	will	O
you	you	O
show	show	O
the	the	O
cost	cost	O
to	to	O
produce	produce	O
the	the	B-movie.name
deer	deer	I-movie.name
hunter	hunter	I-movie.name
	
what	what	O
was	be	O
the	the	O
budget	budget	O
for	for	O
the	the	B-movie.name
hobbit	hobbit	I-movie.name
	
can	can	O
i	i	O
see	see	O
what	what	O
the	the	B-movie.name
lion	lion	I-movie.name
king	king	I-movie.name
's	's	O
budget	budget	O
was	be	O
	
show	show	O
me	me	O
the	the	B-movie.name
lion	lion	I-movie.name
king	king	I-movie.name
's	's	O
budget	budget	O
	
what	what	O
was	be	O
the	the	O
budget	budget	O
for	for	O
passion	passion	I-movie.name
of	of	I-movie.name
the	the	I-movie.name
christ	christ	I-movie.name
	
what	what	O
was	be	O
the	the	O
budget	budget	O
for	for	O
top	top	B-movie.name
gun	gun	I-movie.name
	
what	what	O
was	be	O
top	top	B-movie.name
gun	gun	I-movie.name
's	's	O
budget	budget	O
	
who	who	O
does	do	O
ellen	ellen	B-actor.name
degeneres	degeneres	I-actor.name
play	play	O
in	in	O
finding	find	B-movie.name
nemo	nemo	I-movie.name
	
what	what	O
character	character	O
did	do	O
tom	tom	B-actor.name
hanks	hank	I-actor.name
play	play	O
in	in	O
apollo	apollo	B-movie.name
thirteen	thirteen	I-movie.name
	
lion	lion	B-movie.name
king	king	I-movie.name
characters	character	O
	
what	what	O
character	character	O
did	do	O
will	will	B-actor.name
smith	smith	I-actor.name
play	play	O
in	in	O
hitch	hitch	B-movie.name
	
what	what	O
role	role	O
did	do	O
sarah	sarah	B-actor.name
polley	polley	I-actor.name
play	play	O
in	in	O
go	go	B-movie.name
	
what	what	O
was	be	O
kevin	kevin	B-actor.name
james	james	I-actor.name
role	role	O
in	in	O
hitch	hitch	B-movie.name
	
who	who	O
directed	direct	O
the	the	O
music	music	O
in	in	O
gone	go	B-movie.name
with	with	I-movie.name
the	the	I-movie.name
wind	wind	I-movie.name
	
show	show	O
me	me	O
the	the	O
music	music	O
composer	composer	O
for	for	O
the	the	O
movie	movie	O
	
who	who	O
directed	direct	O
the	the	O
musical	musical	O
score	score	O
in	in	O
barfi	barfi	B-movie.name
	
how	how	O
many	many	O
films	film	O
did	do	O
ed	editor	B-actor.name
harris	harris	I-actor.name
do	do	O
with	with	O
tom	tom	B-actor.name
hanks	hank	I-actor.name
	
how	how	O
many	many	O
movies	movie	O
were	be	O
released	release	O
on	on	O
nine	nine	B-movie.release_date
twenty	twenty	I-movie.release_date
eight	eight	I-movie.release_date
twelve	twelve	I-movie.release_date
	
how	how	O
many	many	O
movies	movie	O
were	be	O
filmed	film	O
in	in	O
asia	Asia	B-movie.location
	
how	how	O
many	many	O
films	film	O
directed	direct	O
by	by	O
barbra	barbra	B-director.name
streisand	streisand	I-director.name
have	have	O
been	be	O
shot	shoot	O
in	in	O
the	the	O
czech	Czech	B-movie.location
republic	republic	I-movie.location
	
how	how	O
many	many	O
movies	movie	O
has	have	O
albert	albert	B-producer.name
ruddy	ruddy	I-producer.name
produced	produce	O
	
how	how	O
many	many	O
movies	movie	O
has	have	O
lionsgate	lionsgate	B-producer.name
done	do	O
	
how	how	O
many	many	O
movies	movie	O
did	do	O
richard	richard	B-director.name
lester	lester	I-director.name
direct	direct	O
	
how	how	O
many	many	O
films	film	O
has	have	O
taye	taye	B-actor.name
diggs	diggs	I-actor.name
been	be	O
in	in	O
	
how	how	O
many	many	O
movies	movie	O
has	have	O
ray	ray	B-producer.name
stark	stark	I-producer.name
produced	produce	O
	
how	how	O
many	many	O
producers	producer	O
did	do	O
the	the	O
movie	movie	O
the	the	O
hitch	hitch	B-movie.name
have	have	O
	
how	how	O
many	many	O
movies	movie	O
has	have	O
charles	charles	B-director.name
vidor	vidor	I-director.name
directed	direct	O
	
how	how	O
many	many	O
movies	movie	O
has	have	O
kristen	Kristen	B-actor.name
stewart	Stewart	I-actor.name
made	make	O
	
i	i	O
wonder	wonder	O
how	how	O
many	many	O
movies	movie	O
alfred	alfred	B-actor.name
hitchcock	hitchcock	I-actor.name
was	be	O
in	in	O
that	that	O
he	he	O
directed	direct	O
	
how	how	O
many	many	O
movies	movie	O
has	have	O
steven	steven	B-director.name
spielberg	spielberg	I-director.name
directed	direct	O
	
how	how	O
many	many	O
films	film	O
did	do	O
robert	robert	B-director.name
wise	wise	I-director.name
direct	direct	O
	
how	how	O
many	many	O
movies	movie	O
has	have	O
tom	tom	B-actor.name
cruise	cruise	I-actor.name
starred	star	O
in	in	O
	
how	how	O
many	many	O
movies	movie	O
did	do	O
scorsese	scorsese	B-director.name
direct	direct	O
	
how	how	O
many	many	O
movies	movie	O
has	have	O
angelina	angelina	B-actor.name
jolie	jolie	I-actor.name
been	be	O
in	in	O
	
how	how	O
many	many	O
movies	movie	O
did	do	O
victor	victor	B-director.name
fleming	fleming	I-director.name
direct	direct	O
	
how	how	O
many	many	O
movies	movie	O
has	have	O
woody	woody	B-director.name
allen	allen	I-director.name
directed	direct	O
	
how	how	O
many	many	O
movies	movie	O
has	have	O
darla	darla	B-producer.name
anderson	anderson	I-producer.name
produced	produce	O
	
how	how	O
many	many	O
films	film	O
did	do	O
alfred	alfred	B-director.name
hitchcock	hitchcock	I-director.name
direct	direct	O
	
how	how	O
many	many	O
movies	movie	O
did	do	O
hitchcock	hitchcock	B-director.name
direct	direct	O
	
how	how	O
many	many	O
movies	movie	O
has	have	O
tom	tom	B-actor.name
hanks	hank	I-actor.name
starred	star	O
in	in	O
	
how	how	O
many	many	O
woody	woody	B-director.name
allen	allen	I-director.name
movies	movie	O
starred	star	O
diane	Diane	B-actor.name
keaton	Keaton	I-actor.name
	
how	how	O
many	many	O
films	film	O
has	have	O
ed	edited	B-actor.name
harris	harris	I-actor.name
starred	star	O
in	in	O
	
how	how	O
many	many	O
movies	movie	O
are	be	O
made	make	O
in	in	O
the	the	O
united	unite	B-country.name
states	state	I-country.name
	
where	where	O
was	be	O
footnote	footnote	B-movie.name
made	make	O
	
what	what	O
country	country	O
did	do	O
the	the	B-movie.name
flowers	flower	I-movie.name
of	of	I-movie.name
war	war	I-movie.name
come	come	O
from	from	O
	
country	country	O
of	of	O
le	le	B-movie.name
havre	havre	I-movie.name
	
what	what	O
country	country	O
does	do	O
the	the	O
movie	movie	O
kati	kati	B-movie.name
patang	patang	I-movie.name
comes	come	O
from	from	O
	
show	show	O
me	me	O
the	the	O
name	name	O
of	of	O
the	the	O
country	country	O
for	for	O
the	the	O
movie	movie	O
thoda	thoda	B-movie.name
pyaar	pyaar	I-movie.name
thoda	thoda	I-movie.name
magic	magic	I-movie.name
	
can	can	O
you	you	O
tell	tell	O
me	me	O
which	which	O
country	country	O
the	the	O
movie	movie	O
kati	kati	B-movie.name
patang	patang	I-movie.name
comes	come	O
from	from	O
	
i	i	O
need	need	O
to	to	O
know	know	O
the	the	O
name	name	O
of	of	O
the	the	O
country	country	O
to	to	O
which	which	O
the	the	O
movie	movie	O
kati	kati	B-movie.name
patang	patang	I-movie.name
belongs	belong	O
to	to	O
	
show	show	O
me	me	O
the	the	O
name	name	O
of	of	O
the	the	O
country	country	O
from	from	O
which	which	O
the	the	O
movie	movie	O
kati	kati	B-movie.name
patang	patang	I-movie.name
comes	come	O
	
can	can	O
you	you	O
tell	tell	O
me	me	O
which	which	O
country	country	O
does	do	O
thoda	thoda	B-movie.name
pyaar	pyaar	I-movie.name
thoda	thoda	I-movie.name
magic	magic	I-movie.name
belongs	belong	O
to	to	O
	
give	give	O
me	me	O
the	the	O
name	name	O
of	of	O
the	the	O
country	country	O
for	for	O
the	the	O
movie	movie	O
thoda	thoda	B-movie.name
pyaar	pyaar	I-movie.name
thoda	thoda	I-movie.name
magic	magic	I-movie.name
	
i	i	O
need	need	O
to	to	O
know	know	O
which	which	O
country	country	O
does	do	O
the	the	O
movie	movie	O
thoda	thoda	B-movie.name
pyaar	pyaar	I-movie.name
thoda	thoda	I-movie.name
magic	magic	I-movie.name
belongs	belong	O
to	to	O
	
country	country	O
that	that	O
made	make	O
a	a	B-movie.name
separation	separation	I-movie.name
	
what	what	O
country	country	O
is	be	O
godzilla	godzilla	B-movie.name
	
country	country	O
of	of	O
weekend	weekend	B-movie.name
	
i	i	O
would	would	O
like	like	O
to	to	O
search	search	O
for	for	O
what	what	O
country	country	O
cell	cell	B-movie.name
21	@card@	I-movie.name
is	be	O
from	from	O
	
look	look	O
for	for	O
what	what	O
country	country	O
cell	cell	B-movie.name
21	@card@	I-movie.name
is	be	O
from	from	O
	
what	what	O
country	country	O
is	be	O
cell	cell	B-movie.name
21	@card@	I-movie.name
from	from	O
	
what	what	O
country	country	O
did	do	O
black	black	B-movie.name
beauty	beauty	I-movie.name
come	come	O
from	from	O
	
i	i	O
need	need	O
to	to	O
know	know	O
where	where	O
trainspotting	trainspotting	B-movie.name
comes	come	O
from	from	O
	
tell	tell	O
me	me	O
where	where	O
is	be	O
trainspotting	trainspotting	B-movie.name
from	from	O
	
which	which	O
country	country	O
made	make	O
elizabeth	elizabeth	B-movie.name
	
where	where	O
was	be	O
trainspotting	trainspotting	B-movie.name
made	make	O
	
what	what	O
country	country	O
did	do	O
shindler	shindler	B-movie.name
's	's	I-movie.name
list	list	I-movie.name
come	come	O
from	from	O
	
which	which	O
country	country	O
is	be	O
this	this	O
movie	movie	O
from	from	O
	
show	show	O
me	me	O
where	where	O
black	black	B-movie.name
swan	swan	I-movie.name
is	be	O
from	from	O
	
where	where	O
was	be	O
black	black	B-movie.name
swan	swan	I-movie.name
produced	produce	O
	
what	what	O
is	be	O
the	the	O
origin	origin	O
of	of	O
casa	casa	B-movie.name
blanca	blanca	I-movie.name
	
origin	origin	O
of	of	O
gone	go	B-movie.name
with	with	I-movie.name
the	the	I-movie.name
wind	wind	I-movie.name
	
lion	lion	B-movie.name
king	king	I-movie.name
filmed	film	O
at	at	O
	
where	where	O
was	be	O
rocky	rocky	B-movie.name
four	four	I-movie.name
filmed	film	O
	
origin	origin	O
of	of	O
spanglish	spanglish	B-movie.name
	
movie	movie	O
made	make	O
where	where	O
	
what	what	O
country	country	O
is	be	O
movie	movie	O
from	from	O
	
in	in	O
what	what	O
country	country	O
was	be	O
movie	movie	O
made	make	O
	
where	where	O
was	be	O
movie	movie	O
made	make	O
	
is	be	O
this	this	O
a	a	O
foreign	foreign	O
film	film	O
	
is	be	O
this	this	O
a	a	O
foreign	foreign	O
film	film	O
	
what	what	O
country	country	O
was	be	O
kinky	kinky	B-movie.name
boots	boot	I-movie.name
made	make	O
in	in	O
	
what	what	O
country	country	O
is	be	O
outside	outside	B-movie.name
the	the	I-movie.name
law	law	I-movie.name
from	from	O
	
what	what	O
country	country	O
produced	produce	O
the	the	O
movie	movie	O
mirror	mirror	B-movie.name
	
what	what	O
country	country	O
does	do	O
mirror	mirror	B-movie.name
come	come	O
from	from	O
	
what	what	O
country	country	O
does	do	O
les	les	B-movie.name
miserable	miserable	I-movie.name
come	come	O
from	from	O
	
what	what	O
is	be	O
the	the	O
origin	origin	O
country	country	O
of	of	O
mirror	mirror	B-movie.name
	
in	in	O
what	what	O
country	country	O
was	be	O
the	the	O
movie	movie	O
mirror	mirror	B-movie.name
produced	produce	O
	
where	where	O
was	be	O
the	the	O
movie	movie	O
mirror	mirror	B-movie.name
produced	produce	O
	
when	when	O
can	can	O
i	i	O
see	see	O
top	top	B-movie.name
gun	gun	I-movie.name
	
when	when	O
was	be	O
top	top	B-movie.name
gun	gun	I-movie.name
released	release	O
	
when	when	O
does	do	O
top	top	B-movie.name
gun	gun	I-movie.name
come	come	O
out	out	O
	
when	when	O
the	the	O
movie	movie	O
top	top	B-movie.name
gun	gun	I-movie.name
was	be	O
released	release	O
	
when	when	O
did	do	O
richard	richard	B-director.name
lester	lester	I-director.name
start	start	O
directing	directing	O
	
when	when	O
was	be	O
in	in	B-movie.name
july	july	I-movie.name
released	release	O
	
give	give	O
me	me	O
the	the	O
release	release	O
date	date	O
for	for	O
the	the	B-movie.name
little	little	I-movie.name
mermaid	mermaid	I-movie.name
	
what	what	O
date	date	O
was	be	O
spider	spider	B-movie.name
released	release	O
	
can	can	O
you	you	O
tell	tell	O
me	me	O
when	when	O
24	@card@	B-movie.name
will	will	O
be	be	O
released	release	O
	
do	do	O
you	you	O
know	know	O
when	when	O
24	@card@	B-movie.name
will	will	O
be	be	O
released	release	O
	
i	i	O
want	want	O
to	to	O
know	know	O
when	when	O
24	@card@	B-movie.name
will	will	O
be	be	O
released	release	O
	
when	when	O
will	will	O
24	@card@	B-movie.name
be	be	O
released	release	O
	
how	how	O
will	will	O
i	i	O
know	know	O
when	when	O
the	the	O
movie	movie	O
gone	go	B-movie.name
with	with	I-movie.name
the	the	I-movie.name
wind	wind	I-movie.name
will	will	O
be	be	O
released	release	O
	
please	please	O
tell	tell	O
me	me	O
when	when	O
was	be	O
the	the	O
movie	movie	O
gone	go	B-movie.name
with	with	I-movie.name
the	the	I-movie.name
wind	wind	I-movie.name
released	release	O
	
please	please	O
tell	tell	O
me	me	O
when	when	O
will	will	O
the	the	O
movie	movie	O
gone	go	B-movie.name
with	with	I-movie.name
the	the	I-movie.name
wind	wind	I-movie.name
will	will	O
be	be	O
released	release	O
	
when	when	O
will	will	O
the	the	O
movie	movie	O
gone	go	B-movie.name
with	with	I-movie.name
the	the	I-movie.name
wind	wind	I-movie.name
be	be	O
released	release	O
	
do	do	O
you	you	O
know	know	O
when	when	O
this	this	O
movie	movie	O
is	be	O
available	available	O
	
what	what	O
year	year	O
was	be	O
the	the	O
movie	movie	O
released	release	O
	
which	which	O
decade	decade	O
did	do	O
the	the	O
movie	movie	O
come	come	O
out	out	O
	
which	which	O
month	month	O
was	be	O
the	the	O
movie	movie	O
released	release	O
	
release	release	O
day	day	O
for	for	O
the	the	O
movie	movie	O
	
may	may	O
i	i	O
have	have	O
the	the	O
date	date	O
of	of	O
release	release	O
for	for	O
this	this	O
movie	movie	O
	
release	release	O
date	date	O
for	for	O
the	the	B-movie.name
vow	vow	I-movie.name
	
when	when	O
was	be	O
black	black	B-movie.name
beauty	beauty	I-movie.name
released	release	O
	
titanic	titanic	B-movie.name
release	release	O
date	date	O
	
when	when	O
did	do	O
lionsgate	lionsgate	B-producer.name
start	start	O
making	make	O
movies	movie	O
	
search	search	O
when	when	O
the	the	B-movie.name
birds	bird	I-movie.name
will	will	O
be	be	O
released	release	O
	
what	what	O
year	year	O
did	do	O
spielberg	spielberg	B-director.name
start	start	O
directing	direct	O
movies	movie	O
	
the	the	B-movie.name
godfather	godfather	I-movie.name
came	come	O
out	out	O
when	when	O
	
when	when	O
can	can	O
i	i	O
see	see	O
the	the	B-movie.name
great	great	I-movie.name
gatsby	gatsby	I-movie.name
	
when	when	O
will	will	O
the	the	B-movie.name
great	great	I-movie.name
gatsby	gatsby	I-movie.name
be	be	O
out	out	O
	
when	when	O
will	will	O
the	the	B-movie.name
great	great	I-movie.name
gatsby	gatsby	I-movie.name
be	be	O
released	release	O
	
when	when	O
will	will	O
jaws	jaw	B-movie.name
be	be	O
released	release	O
	
when	when	O
will	will	O
the	the	B-movie.name
hobbit	hobbit	I-movie.name
be	be	O
released	release	O
	
what	what	O
year	year	O
was	be	O
the	the	B-movie.name
hobbit	hobbit	I-movie.name
relased	relased	O
	
what	what	O
year	year	O
did	do	O
the	the	O
movie	movie	O
grease	grease	B-movie.name
open	open	O
	
movie	movie	O
little	little	B-movie.name
women	woman	I-movie.name
release	release	O
date	date	O
is	be	O
when	when	O
	
release	release	O
date	date	O
for	for	O
little	little	B-movie.name
women	woman	I-movie.name
	
when	when	O
was	be	O
the	the	O
movie	movie	O
title	title	O
little	little	B-movie.name
women	woman	I-movie.name
released	release	O
	
can	can	O
you	you	O
please	please	O
tell	tell	O
me	me	O
when	when	O
was	be	O
karate	karate	B-movie.name
kid	kid	I-movie.name
released	release	O
	
karate	karate	B-movie.name
kid	kid	I-movie.name
release	release	O
date	date	O
	
find	find	O
release	release	O
date	date	O
for	for	O
karate	karate	B-movie.name
kid	kid	I-movie.name
	
when	when	O
did	do	O
dirty	dirty	B-movie.name
dancing	dancing	I-movie.name
come	come	O
out	out	O
	
when	when	O
was	be	O
dirty	dirty	B-movie.name
dancing	dancing	I-movie.name
released	release	O
	
what	what	O
year	year	O
was	be	O
dirty	dirty	B-movie.name
dancing	dancing	I-movie.name
released	release	O
	
when	when	O
was	be	O
dirty	dirty	B-movie.name
dancing	dancing	I-movie.name
released	release	O
	
when	when	O
was	be	O
overboard	overboard	B-movie.name
released	release	O
	
what	what	O
year	year	O
did	do	O
moon	moon	B-movie.name
over	over	I-movie.name
parador	parador	I-movie.name
come	come	O
out	out	O
	
release	release	O
date	date	O
for	for	O
batman	batman	B-movie.name
	
when	when	O
did	do	O
jurassic	Jurassic	B-movie.name
park	park	I-movie.name
get	get	O
released	release	O
	
lion	lion	B-movie.name
king	king	I-movie.name
release	release	O
yr	Yr	O
	
when	when	O
was	be	O
while	while	B-movie.name
you	you	I-movie.name
were	be	I-movie.name
sleeping	sleep	I-movie.name
released	release	O
	
what	what	O
year	year	O
was	be	O
ed	edited	B-actor.name
harris	harris	I-actor.name
in	in	O
in	in	O
apollo	apollo	B-movie.name
thirteen	thirteen	I-movie.name
	
what	what	O
was	be	O
the	the	O
date	date	O
when	when	O
welcome	welcome	B-movie.name
to	to	I-movie.name
the	the	I-movie.name
dollhouse	dollhouse	I-movie.name
was	be	O
released	release	O
	
release	release	O
date	date	O
for	for	O
toy	toy	B-movie.name
story	story	I-movie.name
	
what	what	O
was	be	O
the	the	O
relase	relase	O
date	date	O
for	for	O
men	man	B-movie.name
in	in	I-movie.name
black	black	I-movie.name
	
when	when	O
was	be	O
life	life	B-movie.name
is	be	I-movie.name
beautiful	beautiful	I-movie.name
released	release	O
	
when	when	O
was	be	O
life	life	B-movie.name
is	be	I-movie.name
beautiful	beautiful	I-movie.name
released	release	O
	
when	when	O
life	life	B-movie.name
is	be	I-movie.name
beautiful	beautiful	I-movie.name
was	be	O
released	release	O
	
what	what	O
is	be	O
possessed	possess	B-movie.name
realese	realese	O
date	date	O
	
look	look	O
up	up	O
the	the	O
release	release	O
date	date	O
of	of	O
resident	resident	B-movie.name
evil	evil	I-movie.name
	
what	what	O
is	be	O
resident	resident	B-movie.name
evil	evil	I-movie.name
's	's	O
release	release	O
date	date	O
	
when	when	O
did	do	O
resident	resident	B-movie.name
evil	evil	I-movie.name
come	come	O
out	out	O
	
when	when	O
did	do	O
resident	resident	B-movie.name
evil	evil	I-movie.name
debut	debut	O
in	in	O
theaters	theater	O
	
when	when	O
did	do	O
theaters	theater	O
show	show	O
resident	resident	B-movie.name
evil	evil	I-movie.name
	
when	when	O
was	be	O
the	the	O
release	release	O
date	date	O
for	for	O
the	the	O
movie	movie	O
resident	resident	B-movie.name
evil	evil	I-movie.name
	
when	when	O
was	be	O
resident	resident	B-movie.name
evil	evil	I-movie.name
first	first	O
in	in	O
theatres	theatre	O
	
when	when	O
was	be	O
the	the	O
scooby	scooby	B-movie.name
do	do	I-movie.name
movie	movie	O
released	release	O
	
when	when	O
was	be	O
finding	find	B-movie.name
nemo	nemo	I-movie.name
released	release	O
	
release	release	O
date	date	O
for	for	O
finding	find	B-movie.name
nemo	nemo	I-movie.name
	
when	when	O
was	be	O
finding	find	B-movie.name
nemo	nemo	I-movie.name
released	release	O
	
when	when	O
was	be	O
finding	find	B-movie.name
nemo	nemo	I-movie.name
released	release	O
	
in	in	O
which	which	O
date	date	O
varsham	varsham	B-movie.name
movie	movie	O
released	release	O
	
in	in	O
which	which	O
month	month	O
varsham	varsham	B-movie.name
movie	movie	O
released	release	O
	
release	release	O
twilight	twilight	B-movie.name
	
frankenstein	frankenstein	B-movie.name
release	release	O
	
frankenstein	frankenstein	B-movie.name
release	release	O
date	date	O
	
when	when	O
will	will	O
the	the	O
movie	movie	O
frankenstein	frankenstein	B-movie.name
be	be	O
released	release	O
	
when	when	O
was	be	O
hum	hum	B-movie.name
tum	tum	I-movie.name
relesed	relesed	O
	
i	i	O
want	want	O
to	to	O
know	know	O
when	when	O
